Job Title,Rating,Company Name,Type of ownership,Industry,Sector,max_salary,avg_salary,avg_size,city,state,age,python_yn,R_yn,spark_yn,aws_yn,hadoop_yn
"Director of Data Science, Safe Haven",4.6,LiveRamp,Company - Public,Computer Hardware & Software,Information Technology,127,100.0,3000.5,San Francisco,CA,15,1,0,1,0,0
VP Data Science & Analytics,3.0,ExecuNet,Company - Private,Staffing & Outsourcing,Business Services,127,100.0,25.5,Pasadena,CA,-1,0,0,0,0,0
Data Science Manager,-1.0,Galecki Search Associates,Unknown,-1,-1,127,100.0,25.5,Boston,MA,-1,1,0,0,0,1
Technology Lead | data science | Machine Learning,3.9,Kaygen Inc.,Company - Private,Consulting,Business Services,127,100.0,25.5,Richardson,TX,-1,1,0,0,1,0
Data Science Manager,4.6,Blend360,Company - Private,Consulting,Business Services,127,100.0,125.5,Columbia,MD,18,1,0,0,0,0
Data Science Manager,-1.0,9Rooftops,-1,-1,-1,127,100.0,-1.0,Pittsburgh,PA,-1,1,0,0,1,0
Technical Project Manager - Data Science,4.3,"Hearst Television, Inc",Company - Private,TV Broadcast & Cable Networks,Media,127,100.0,125.5,New York,NY,-1,0,0,0,1,0
Assistant/Associate Professor in Data Science in Life Sciences,4.3,Purdue University,College / University,Colleges & Universities,Education,127,100.0,10000.0,West Lafayette,IN,151,0,0,0,0,0
Albuquerque Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,127,100.0,350.5,Albuquerque,NM,13,0,0,0,0,0
Data Science Instructor,-1.0,Tallon Recruiting & Staffing,-1,-1,-1,127,100.0,-1.0,Chantilly,VA,-1,0,0,0,0,0
"Director, Data Sciences",3.5,GroupM,Subsidiary or Business Segment,Publishing,Media,127,100.0,10000.0,New York,NY,17,0,0,0,0,0
Director of Data Science,4.2,CyberCoders,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,127,100.0,350.5,Long Beach,CA,21,1,0,0,0,0
"Product Manager, Machine Learning & Data Science",4.0,Total Expert,Company - Private,Enterprise Software & Network Solutions,Information Technology,127,100.0,350.5,Saint Louis Park,MN,8,1,0,0,0,0
"Manager / Lead, Data Science & Analytics",4.0,ABIOMED,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,127,100.0,3000.5,Danvers,MA,39,1,0,0,0,0
Head of Data Science,-1.0,Amber People,-1,-1,-1,127,100.0,-1.0,New York,NY,-1,1,0,0,0,0
Project Manager - Data Science and Tooling,-1.0,PRO Unlimited @ facebook,-1,-1,-1,127,100.0,-1.0,Fremont,CA,-1,0,0,0,0,0
"Data Science Lead, Product",3.0,Bond,Company - Private,Financial Analytics & Research,Finance,127,100.0,25.5,San Francisco,CA,1,1,0,0,0,0
Data Science Manager,5.0,"Edison Software, Inc.",Company - Private,Computer Hardware & Software,Information Technology,127,100.0,125.5,San Jose,CA,-1,1,0,1,0,1
School of Data Science Faculty Wage,3.8,University of Virginia Health System,Hospital,Health Care Services & Hospitals,Health Care,127,100.0,7500.5,Virginia,VA,195,0,0,0,0,0
Adjunct Faculty in Data Science,4.1,DePaul University,College / University,Colleges & Universities,Education,127,100.0,3000.5,Chicago,IL,113,0,0,0,0,0
"Senior Manager, Data Science",3.7,Sony Corporation,Company - Public,Consumer Products Manufacturing,Manufacturing,127,100.0,10000.0,New York,NY,74,1,0,0,0,0
Director of Data Science & Analytics,3.5,Springfield Clinic,Company - Private,Health Care Services & Hospitals,Health Care,127,100.0,3000.5,Springfield,IL,81,1,0,1,1,1
"Director, Data Science & Forecasting",3.8,Apex Systems,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,127,100.0,3000.5,East Hanover,NJ,25,0,0,0,0,0
"System Administrator (Python, Linux, Data Science, PySpark)",3.7,"Redolent, Inc",Company - Private,"Health, Beauty, & Fitness",Consumer Services,127,100.0,25.5,Sunnyvale,CA,-1,1,0,1,0,1
Technical Project Manager - Data Science,4.0,Hearst Communications,Company - Private,Advertising & Marketing,Business Services,127,100.0,25.5,New York,NY,-1,0,0,0,1,0
Open Rank Professor - Data Science and Assistant Professor,4.1,Worcester Polytechnic Institute,College / University,Colleges & Universities,Education,127,100.0,3000.5,Worcester,MA,155,0,0,0,0,0
JTC_Technology Lead | data science | Machine Learnin,4.0,SOFTHQ INC,Company - Private,Computer Hardware & Software,Information Technology,127,100.0,125.5,Richardson,TX,10,1,0,0,1,0
"Head, Data Science & Analytics",-1.0,Humancaresystems,-1,-1,-1,127,100.0,-1.0,Boston,MA,-1,1,0,1,1,1
Data Science Program Coordinator,4.3,UC San Diego,College / University,Colleges & Universities,Education,127,100.0,10000.0,San Diego,CA,60,0,0,0,0,0
Data Science Support Analyst (Journeyman),3.6,BAE Systems USA,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,147,118.0,10000.0,McLean,VA,21,0,0,0,0,0
Business Development Leader - Data Science Solutions,4.6,Blend360,Company - Private,Consulting,Business Services,147,118.0,125.5,Columbia,MD,18,0,0,0,0,0
Vice President - Data Science,3.0,Engine Group,Company - Private,Advertising & Marketing,Business Services,147,118.0,750.5,Cincinnati,OH,-1,1,0,0,0,0
"Sr. Analyst, Data Science",3.5,Lincoln Financial,Company - Public,Insurance Carriers,Insurance,147,118.0,10000.0,Phoenix,AZ,115,1,0,1,0,1
Part Time Data Science Instructor (Data Science Bootcamp) - Promotable,-1.0,1871 Member Companies,-1,-1,-1,147,118.0,-1.0,Chicago,IL,-1,1,0,0,0,0
Senior Data Science Analyst,2.9,PETCO,Company - Private,Pet & Pet Supplies Stores,Retail,147,118.0,10000.0,San Antonio,TX,55,1,0,0,0,0
Data Science Lead Instructor,3.8,Coding Dojo,Company - Private,Education Training Services,Education,147,118.0,125.5,Bellevue,WA,8,1,0,0,0,0
Software Developer - Data Science (HCTRA),3.0,Peterson Sullivan,Private Practice / Firm,-1,-1,147,118.0,25.5,Houston,TX,-1,1,0,0,1,0
Data Science Instructor - Expert,3.1,Valiant Integrated Services,Company - Private,Aerospace & Defense,Aerospace & Defense,147,118.0,750.5,McLean,VA,-1,0,0,0,0,0
"Data Science Consultant (Princeton, NJ)",3.8,ZS Associates,Company - Private,Consulting,Business Services,147,118.0,7500.5,Princeton,NJ,37,1,0,0,0,1
Senior Data Science Engineer,4.5,ClimaCell,Company - Private,Research & Development,Business Services,147,118.0,125.5,Boulder,CO,5,1,0,0,1,0
"Senior SW Engineer, Data Science",3.4,FireEye Inc,Company - Public,Computer Hardware & Software,Information Technology,147,118.0,3000.5,Raleigh,NC,16,0,0,0,0,0
Senior Data Science Engineer,4.7,Valkyrie Intelligence,Company - Private,Computer Hardware & Software,Information Technology,147,118.0,25.5,Austin,TX,3,1,0,0,0,0
Director of Data Science,4.5,Smith Hanley Associates,Company - Private,Staffing & Outsourcing,Business Services,147,118.0,25.5,Fort Washington,PA,40,1,0,0,0,0
Data Science Manager,4.4,Infinite Resource Solutions,Company - Private,Consulting,Business Services,147,118.0,125.5,Atlanta,GA,7,1,0,1,0,1
Principal Generalist Role -Data Science,3.2,"LivePerson, Inc.",Company - Public,Internet,Information Technology,147,118.0,3000.5,Seattle,WA,25,0,0,1,1,0
"Executive Director, Data Science Initiative",4.0,University of Chicago,College / University,Colleges & Universities,Education,147,118.0,10000.0,Chicago,IL,130,0,0,0,0,0
IT Data Science Analyst,4.1,Kforce,Company - Public,Staffing & Outsourcing,Business Services,147,118.0,10000.0,San Antonio,TX,54,0,0,0,0,0
Data Science teaching assistant,4.1,IntelliPro Group Inc.,Company - Private,-1,-1,147,118.0,350.5,Santa Clara,CA,-1,1,0,1,0,0
Data Science Instructor,4.1,IntelliPro Group Inc.,Company - Private,-1,-1,147,118.0,350.5,Santa Clara,CA,-1,1,0,0,0,0
Vice President Data Science & Analytics,3.8,Northwestern Mutual,Company - Private,Brokerage Services,Finance,147,118.0,7500.5,New York,NY,163,1,0,0,0,0
IT - Technology Lead | data science | Machine Learning,4.1,Sysmind LLC,Company - Private,Enterprise Software & Network Solutions,Information Technology,147,118.0,125.5,Richardson,TX,21,1,0,0,1,0
Postdoctoral Fellow - Translational Data Science,3.9,INSTITUTE FOR SYSTEMS,Company - Private,Accounting,Accounting & Legal,147,118.0,25.5,Seattle,WA,-1,1,0,0,0,0
Director of Data Science - Telecommute,-1.0,Optum Operations,-1,-1,-1,147,118.0,-1.0,Saint Paul,MN,-1,1,0,1,0,1
Data Science Director,3.6,Willis Towers Watson,Company - Public,Consulting,Business Services,147,118.0,10000.0,Fort Lee,NJ,192,1,0,0,0,0
"Director, Data Sciences",3.9,CFD Research Corporation,Company - Private,Aerospace & Defense,Aerospace & Defense,147,118.0,125.5,Huntsville,AL,34,0,0,0,0,0
"UM - Director, Data Science",3.6,IPG Mediabrands,Subsidiary or Business Segment,Advertising & Marketing,Business Services,147,118.0,10000.0,Los Angeles,CA,13,1,0,0,0,0
Assistant Professor of Statistics and Data Science,4.2,UNIVERSITY OF NEBRASKA AT OMAHA,College / University,Colleges & Universities,Education,147,118.0,10000.0,Omaha,NE,151,0,0,0,0,0
Head of Data Science,3.1,MoTek Technologies,Company - Private,IT Services,Information Technology,147,118.0,25.5,Remote,Remote,11,1,0,1,0,1
"Adjunct Instructor, Data Science",4.1,Des Moines Area Community College,College / University,Colleges & Universities,Education,147,118.0,750.5,Des Moines,IA,54,0,0,0,0,0
"Director, Data Science",3.7,FCB Global,Subsidiary or Business Segment,Advertising & Marketing,Business Services,147,118.0,3000.5,New York,NY,147,1,0,0,0,0
"Manager, Data Science",3.7,"Advanced Recovery Systems, LLC",Company - Private,Health Care Services & Hospitals,Health Care,147,118.0,750.5,Winter Park,FL,-1,1,0,1,1,1
Developer III - Data Science,3.3,Inland Empire Health Plan,Company - Public,Health Care Services & Hospitals,Health Care,130,104.5,3000.5,Rancho Cucamonga,CA,24,0,0,0,0,0
"Director II, Data Science - Office of Data Science",3.4,Liberty Mutual Insurance,Company - Private,Insurance Carriers,Insurance,130,104.5,10000.0,Boston,MA,108,0,0,0,0,0
Director Data Scientist - Data Science Hub,3.6,USAA,Company - Private,Insurance Carriers,Insurance,130,104.5,10000.0,Phoenix,AZ,98,1,0,0,0,0
Data Science Instructor,3.3,NT Concepts,Company - Private,IT Services,Information Technology,130,104.5,750.5,Vienna,VA,22,0,0,0,0,0
Data Science Team Developer,3.5,CompQsoft,Company - Private,Consulting,Business Services,130,104.5,125.5,San Antonio,TX,23,1,0,1,0,0
"Consultant / Sr. Consultant, Data Science",3.8,Fresh Gravity,Company - Private,IT Services,Information Technology,130,104.5,125.5,Arlington,VA,5,1,0,0,0,0
Postdoctoral Appointment - Data Science,4.3,Argonne National Laboratory,Nonprofit Organization,Federal Agencies,Government,130,104.5,3000.5,Lemont,IL,74,0,0,0,0,0
Data Science Manager,-1.0,"Vortexlink, Inc.",-1,-1,-1,130,104.5,-1.0,Mountain View,CA,-1,1,0,1,0,0
Data Science Manager,3.5,CGB Enterprises,Company - Private,Logistics & Supply Chain,Transportation & Logistics,130,104.5,3000.5,New Orleans,LA,50,1,0,0,0,1
Data Science Director,3.6,Verisk Analytics,Company - Public,Research & Development,Business Services,130,104.5,7500.5,Boston,MA,49,1,0,1,1,0
Data Science Director,3.6,TRANZACT,Company - Private,Advertising & Marketing,Business Services,130,104.5,3000.5,Fort Lee,NJ,31,1,0,0,0,0
Master Instructor (Data Science),4.9,Cybrary,Company - Private,IT Services,Information Technology,130,104.5,125.5,Remote,Remote,5,1,0,0,0,0
Senior Consultant - Life Science Practice Data Science,3.4,Guidehouse,Company - Private,Consulting,Business Services,130,104.5,7500.5,San Francisco,CA,2,1,0,0,0,0
"Lead Data Science Instructor, Data Scientist",3.9,Galvanize,Company - Private,Education Training Services,Education,130,104.5,350.5,San Francisco,CA,8,1,0,0,0,1
"Sr Business Analyst, Data Science",3.6,Jackson Hewitt,Company - Private,Other Retail Stores,Retail,130,104.5,350.5,Jersey City,NJ,38,1,0,1,1,0
Data Science Manager,4.2,CyberCoders,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,130,104.5,350.5,Pittsburgh,PA,21,1,0,0,1,0
"Senior Analyst, Data Science",-1.0,"Rainmaker Resources, LLC",Company - Private,-1,-1,130,104.5,25.5,Cincinnati,OH,-1,1,0,0,0,1
Data Science Project Manager,3.8,Booz Allen Hamilton Inc.,Company - Public,Consulting,Business Services,130,104.5,10000.0,Washington,DC,106,1,0,0,0,0
Manager of Data Science/Analytics,3.1,Production Resource Group,Company - Private,Audiovisual,"Arts, Entertainment & Recreation",130,104.5,3000.5,Dallas,TX,25,1,0,0,0,0
Software Engineer - Data Science,4.1,Datadog,Company - Public,Computer Hardware & Software,Information Technology,130,104.5,3000.5,New York,NY,10,1,0,0,0,0
"Associate Director, Biostatistics, Clinical Data Sciences",4.0,Zolon Tech,Company - Private,IT Services,Information Technology,130,104.5,350.5,Morris Plains,NJ,22,0,0,0,0,0
Director of Health Data Science,3.4,Elsevier,Subsidiary or Business Segment,Publishing,Media,130,104.5,7500.5,Philadelphia,PA,140,0,0,0,0,0
Director of Data Science,3.1,Vail Resorts,Company - Public,Sports & Recreation,"Arts, Entertainment & Recreation",130,104.5,10000.0,Broomfield,CO,58,1,0,0,1,0
Sr. Data Science Engineer,3.7,Xoriant Corporation,Company - Private,IT Services,Information Technology,130,104.5,3000.5,Pleasanton,CA,30,1,0,1,0,0
"Manager, Data Science & Analytics",4.1,Kforce,Company - Public,Staffing & Outsourcing,Business Services,130,104.5,10000.0,Atlanta,GA,54,1,0,0,0,0
Sr Data Science Analyst,3.7,Aflac,Company - Public,Insurance Carriers,Insurance,130,104.5,7500.5,Columbus,GA,65,0,0,0,0,0
Data Science Sr. Manager,3.7,Citi,Company - Public,Investment Banking & Asset Management,Finance,130,104.5,10000.0,New Castle,DE,208,0,0,0,0,0
Data Science Director,4.4,"Power Advocate, Inc.",Company - Public,Energy,"Oil, Gas, Energy & Utilities",130,104.5,125.5,Boston,MA,21,1,0,1,1,0
"Assistant Professor, Data Science",4.4,University of Delaware,College / University,Colleges & Universities,Education,130,104.5,3000.5,Newark,NJ,277,0,0,0,0,0
Technical Lead - Data Science,-1.0,Falkon AI,-1,-1,-1,130,104.5,-1.0,Seattle,WA,-1,0,0,0,0,0
Data Science Lead Analyst,3.9,Ampcus Incorporated,Company - Private,Consulting,Business Services,130,104.5,750.5,New Jersey,NJ,16,0,0,0,0,0
Data Science Manager,4.6,Discord,Company - Private,Internet,Information Technology,202,165.0,350.5,San Francisco,CA,5,1,0,0,1,1
Senior Manager of Data Science - Operations,3.7,Guild Education,Company - Private,Enterprise Software & Network Solutions,Information Technology,202,165.0,750.5,Denver,CO,5,1,0,0,0,0
Senior Consultant - Life Science Practice Data Science,3.2,Navigant Consulting,Company - Private,Consulting,Business Services,202,165.0,7500.5,San Francisco,CA,24,1,0,0,0,0
DATA SCIENCE 2,-1.0,VULTUSINC,-1,-1,-1,202,165.0,-1.0,Bell,CA,-1,1,0,1,0,0
Senior Director of Data Science,4.1,Bigfoot Biomedical,Company - Private,Health Care Services & Hospitals,Health Care,202,165.0,125.5,Milpitas,CA,6,0,0,0,0,0
Data Science Manager,4.4,"Vitaver & Associates, Inc.",Contract,Staffing & Outsourcing,Business Services,202,165.0,25.5,Tampa,FL,27,0,0,0,0,0
Data Science Manager,3.7,XPO,Company - Public,Transportation Management,Transportation & Logistics,202,165.0,10000.0,Lebanon,IN,9,1,0,0,0,0
"Manager, Data Science",3.9,Capital One,Company - Public,Banks & Credit Unions,Finance,202,165.0,10000.0,McLean,VA,26,1,0,1,1,0
Sr Data Science Engineer,4.6,NewWave Technologies,Company - Private,Wholesale,Business Services,202,165.0,125.5,Boston,MA,28,1,0,0,1,0
Sr Manager Data Sciences,3.8,Amgen,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,202,165.0,10000.0,Thousand Oaks,CA,40,0,0,0,0,0
Director of Data Science and Innovation,3.5,Robert Half,Company - Public,Staffing & Outsourcing,Business Services,202,165.0,10000.0,Manchester,NH,72,1,0,1,0,1
Sr Manager of Data Science,3.4,Thermo Fisher Scientific,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,202,165.0,10000.0,Carlsbad,CA,118,1,0,1,1,0
Adjunct Professor of Data Sciences and Operations,4.2,University of Southern California,College / University,Colleges & Universities,Education,202,165.0,10000.0,Los Angeles,CA,140,0,0,0,0,0
"Manager, Data Science",3.3,CarMax,Company - Public,Vehicle Dealers,Retail,202,165.0,10000.0,Richmond,VA,27,1,0,0,0,0
Audi Data Science Community Lead,-1.0,HRU Tech,-1,-1,-1,202,165.0,-1.0,Herndon,VA,-1,0,0,0,0,0
Risk Data Science - Associate Director,3.4,DTCC,Company - Private,Brokerage Services,Finance,202,165.0,3000.5,Dallas,TX,47,1,0,0,1,0
"Junior Software Engineer, Data Science",3.6,"LockerDome, Inc.",Company - Private,Internet,Information Technology,202,165.0,125.5,Saint Louis,MO,12,0,0,0,0,0
Data Science Manager,3.4,Plymouth Rock Assurance,Company - Private,Insurance Carriers,Insurance,202,165.0,3000.5,Woodbridge,NJ,38,0,0,0,0,0
Sr Data Science Consultant,4.0,Axis Group,Company - Private,IT Services,Information Technology,202,165.0,125.5,New Jersey,NJ,24,1,0,1,0,1
Data Science Manager,-1.0,Amazon Corporate LLC,-1,-1,-1,202,165.0,-1.0,Seattle,WA,-1,1,0,0,1,0
Senior Data Science Engineer,3.2,iHeartMedia,Company - Public,Radio,Media,202,165.0,10000.0,Nashville,TN,48,1,0,1,0,1
Data Science Program Coordinator,3.7,University of California - San Diego Medical Centers,Hospital,Health Care Services & Hospitals,Health Care,202,165.0,10000.0,San Diego,CA,54,0,0,0,0,0
Data Science Manager,-1.0,Sphere Software LLC,Company - Private,-1,-1,202,165.0,25.5,New York,NY,-1,0,0,0,0,0
"Senior Manager, Data Science",3.9,Regeneron,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,202,165.0,7500.5,Sleepy Hollow,NY,32,1,0,1,1,0
Operations Research Analyst/ Data Science/Assessment Analyst,3.3,Intecon,Company - Private,Aerospace & Defense,Aerospace & Defense,202,165.0,125.5,Tampa,FL,21,0,0,0,0,0
Data Science Architect,-1.0,Nomi Health,Company - Private,-1,-1,202,165.0,-1.0,Austin,TX,-1,1,0,0,1,0
Data Science Deliveries Design Leader - CVP,3.5,New York Life Insurance Co,Company - Private,Insurance Agencies & Brokerages,Insurance,202,165.0,10000.0,New York,NY,175,1,0,1,0,1
Postdoctoral Fellow - Translational Data Science,4.0,INSTITUTE FOR SYSTEMS,Nonprofit Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,202,165.0,125.5,Seattle,WA,20,1,0,0,0,0
Azure Data Science Engineer,3.9,Diverse Lynx,Company - Private,IT Services,Information Technology,202,165.0,750.5,Grand Rapids,MI,18,0,0,0,0,0
Senior Data Science Architect,4.1,West Monroe Partners,Company - Private,Consulting,Business Services,202,165.0,3000.5,Chicago,IL,18,1,0,0,0,1
Data Science Team Lead,3.8,Apex Systems,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,202,165.0,3000.5,San Antonio,TX,25,1,0,1,0,0
Adjunct Faculty- Data Science,2.6,Beyond Campus Innovations,Company - Private,Colleges & Universities,Education,202,165.0,25.5,Greenwood Village - Araphoe,CO,-1,1,1,1,0,1
DATA SCIENCE & TAGGING ANALYST,3.8,Mission Essential,Company - Private,Aerospace & Defense,Aerospace & Defense,124,99.5,3000.5,Bethesda,MD,16,1,0,1,0,0
Data Science Product Manager,3.7,MassMutual,Company - Private,Insurance Carriers,Insurance,124,99.5,7500.5,Boston,MA,169,0,0,0,0,0
Data Science Sr. Analyst,4.5,Radiant Digital,Company - Private,-1,-1,124,99.5,25.5,Dallas,TX,-1,1,0,0,0,0
Data Science Instructor,3.8,UCLA Extension,College / University,Colleges & Universities,Education,124,99.5,350.5,Los Angeles,CA,-1,1,0,0,0,1
Audi Data Science Community Lead,4.0,HRU Tech,Company - Private,Staffing & Outsourcing,Business Services,124,99.5,350.5,Herndon,VA,41,0,0,0,0,0
VP of Data Science & Analytics,3.0,ExecuNet,Company - Private,Staffing & Outsourcing,Business Services,124,99.5,25.5,Newport,KY,-1,0,0,0,0,0
Data Science Director,4.0,Ezra Penland Actuarial Recruitment,Company - Private,Staffing & Outsourcing,Business Services,124,99.5,-1.0,Chicago,IL,-1,0,0,0,0,0
Director of Data Science,3.7,"DriveTime Automotive Group, Inc.",Company - Private,Vehicle Dealers,Retail,124,99.5,7500.5,Tempe,AZ,18,0,0,0,0,0
"Director, Data Science - VP",3.7,FCB Global,Subsidiary or Business Segment,Advertising & Marketing,Business Services,124,99.5,3000.5,New York,NY,147,1,0,0,0,0
"Manager, Data Science",-1.0,Amazon Corporate LLC,-1,-1,-1,124,99.5,-1.0,Seattle,WA,-1,1,0,0,0,0
"Senior Data Science Engineer, PySpark (REMOTE)",4.2,CyberCoders,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,124,99.5,350.5,San Jose,CA,21,1,0,1,0,1
"Principal Analyst, Data Science",-1.0,"Rainmaker Resources, LLC",Company - Private,-1,-1,124,99.5,25.5,Cincinnati,OH,-1,0,0,0,0,0
"Software Engineer, Data Science",3.6,"LockerDome, Inc.",Company - Private,Internet,Information Technology,124,99.5,125.5,Saint Louis,MO,12,0,0,0,0,0
VP of Data Science,-1.0,"Abe AI, Inc.",-1,-1,-1,124,99.5,-1.0,Orlando,FL,-1,1,0,0,0,0
"Associate Director, Data Science",3.5,Veracyte,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,124,99.5,350.5,South San Francisco,CA,12,1,0,0,0,1
Product Manager - Data Science,4.5,Progressive Leasing,Subsidiary or Business Segment,Financial Transaction Processing,Finance,124,99.5,3000.5,Draper,UT,21,0,0,0,1,0
Sr. Enterprise Account Exec- Data Science / ML - NYC,4.1,h2o.ai,Company - Private,Enterprise Software & Network Solutions,Information Technology,124,99.5,350.5,New York,NY,9,0,0,0,1,0
Engineering Manager Data Science,-1.0,"J Harlan Group, LLC",Company - Private,-1,-1,124,99.5,25.5,New York,NY,-1,1,0,0,0,1
Data Science Product Manager,-1.0,MassMutual Wisconsin,-1,-1,-1,124,99.5,-1.0,Boston,MA,-1,0,0,0,0,0
Data Science Product Manager,3.2,Mass Mutual,Company - Public,Investment Banking & Asset Management,Finance,124,99.5,-1.0,Boston,MA,-1,0,0,0,0,0
Datawarehouse Architect/Data Science,2.7,Vision Technologies,Company - Private,IT Services,Information Technology,124,99.5,750.5,Las Vegas,NV,20,0,0,0,0,0
"Director, Network Optimization & Data Sciences",3.2,"7-Eleven, Inc.",Subsidiary or Business Segment,Other Retail Stores,Retail,124,99.5,10000.0,Irving,TX,93,1,0,1,0,0
"Manager, Recruiting Data Science",-1.0,Amazon Corporate LLC,-1,-1,-1,124,99.5,-1.0,Seattle,WA,-1,0,0,0,0,0
"Sr. Manager, Data Science",-1.0,Amazon Corporate LLC,-1,-1,-1,124,99.5,-1.0,Seattle,WA,-1,1,0,0,0,0
"Senior Manager, Data Science",3.9,Amazon,Company - Public,Internet,Information Technology,124,99.5,10000.0,Seattle,WA,26,0,0,0,0,0
Senior Software Engineer (Data Science),5.0,Seer,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,124,99.5,25.5,Redwood City,CA,3,1,0,0,1,0
Data Science Team Lead,3.0,"IPSecure, Inc.",Company - Private,-1,-1,124,99.5,125.5,San Antonio,TX,-1,1,0,1,0,0
"Manager, Data Science and ML Engineering",-1.0,Amazon Corporate LLC,-1,-1,-1,124,99.5,-1.0,Seattle,WA,-1,0,0,0,0,0
Sr Data Science Engineer,2.6,"NewWave Telecom & Technologies, Inc.",Company - Private,IT Services,Information Technology,124,99.5,350.5,Boston,MA,16,1,0,0,1,0
"Director, Data Science – VP",3.7,FCB Canada,Subsidiary or Business Segment,Advertising & Marketing,Business Services,124,99.5,3000.5,New York,NY,147,1,0,0,0,0
"Senior Manager, Data Science",3.9,Capital One,Company - Public,Banks & Credit Unions,Finance,124,99.5,10000.0,McLean,VA,26,1,0,1,1,0
Phoenix Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,124,99.5,350.5,Phoenix,AZ,13,0,0,0,0,0
Senior Data Science Analyst - IHM,3.8,Discover,Company - Public,Financial Transaction Processing,Finance,100,87.5,10000.0,Riverwoods,IL,35,1,0,0,0,0
Senior Data Architect - Data Science & Machine Learning,3.7,AvidXchange,Company - Private,Computer Hardware & Software,Information Technology,100,87.5,3000.5,Charlotte,NC,20,1,0,0,1,0
Detroit Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Detroit,MI,13,0,0,0,0,0
Austin Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Austin,TX,13,0,0,0,0,0
Boston Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Boston,MA,13,0,0,0,0,0
Philadelphia Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Philadelphia,PA,13,0,0,0,0,0
Cincinnati Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Cincinnati,OH,13,0,0,0,0,0
Seattle Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Seattle,WA,13,0,0,0,0,0
Data Science Director,-1.0,Sphere Software LLC,Company - Private,-1,-1,100,87.5,25.5,New York,NY,-1,1,0,0,0,0
VP of Data Science,3.0,American Credit Acceptance,Company - Private,Lending,Finance,100,87.5,750.5,Spartanburg,SC,13,0,0,0,0,0
Federal - Data Science Instructor - Expert,-1.0,Accenture Contractor Jobs,-1,-1,-1,100,87.5,-1.0,Chantilly,VA,-1,0,0,0,0,0
"Director, Data Science",3.7,FCB Health,Subsidiary or Business Segment,Advertising & Marketing,Business Services,100,87.5,3000.5,New York,NY,-1,1,0,0,0,0
"Senior Software Engineer / Bioinformatics, Oncology Data Science Team",3.9,Novartis,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,100,87.5,10000.0,Cambridge,MA,24,1,0,0,1,0
Data Science Team Lead,3.5,CompQsoft,Company - Private,Consulting,Business Services,100,87.5,125.5,San Antonio,TX,23,1,0,1,0,0
VP of Data Science,-1.0,Equation Staffing,Company - Private,-1,-1,100,87.5,25.5,New York,NY,-1,1,0,1,1,1
Senior Software Engineer - Data Science,4.6,BHE,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,100,87.5,25.5,Boston,MA,24,1,0,1,1,0
Senior/Manager Data Science & Analytics,4.0,Two95 International Inc.,Company - Private,Staffing & Outsourcing,Business Services,100,87.5,25.5,New York,NY,-1,1,0,0,0,0
Charlotte Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Charlotte,NC,13,0,0,0,0,0
Maryland Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Maryland City,MD,13,0,0,0,0,0
Jacksonville Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Jacksonville,FL,13,0,0,0,0,0
Indianapolis Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Indianapolis,IN,13,0,0,0,0,0
Tampa Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Tampa,FL,13,0,0,0,0,0
